,ROE,ROA,Margem Liquida,Margem Bruta,Divida Liquida,EBITDA,Divida_Liquida_EBITDA,Liquidez Corrente,PL/Ativos,Passivos/Ativos,Margem Ebit,Lucro Líquido,Dividendos Propostos (BPP),Dividendos a Pagar (BPP),Dividendos Pagos (DFC),Payout Contábil (%),Payout Caixa (%),FCL,Dividendos_Pagos_Total,Total_Acoes,VPA,LPA,Giro Ativos,Ticker_CVM,Ano,Dividendos_Pagos_T1,CNPJ,ticker
3087,-7.351,-4.172,-3.298,14.699,-39292.0,2591.0,-15.165,1.685,56.762,100.0,-14.429,-31595.0,0.0,0.0,-34127.0,-0.0,-108.014,165978.0,6597.0,51018519.0,0.008,-0.001,126.504,25909,2023,4442.0,19403252000190,
3088,50.58,7.2,2.081,4.794,6968110.0,3794030.0,1.837,1.118,14.234,100.0,-1.036,2100880.0,0.0,73026.0,-249448.0,3.476,11.874,1207210.0,1911470.0,1743415530.0,0.002,0.001,345.931,25917,2020,23273.0,33453598000123,RAIZ4
3089,18.527,3.311,1.162,4.844,5467270.0,1873760.0,2.918,1.118,17.87,100.0,-2.749,1039340.0,0.0,199926.0,-329250.0,19.236,31.679,2350781.0,23273.0,1743415530.0,0.003,0.001,284.833,25917,2021,2741000.0,33453598000123,RAIZ4
3090,14.599,3.238,1.699,6.116,24465000.0,6170360.0,3.965,1.164,22.183,100.0,-2.89,3249560.0,0.0,269662.0,-2179270.0,8.298,67.064,5727200.0,2741000.0,10345601684.0,0.002,0.0,190.614,25917,2022,2437320.0,33453598000123,RAIZ4
3091,10.93,2.244,1.018,6.211,31536010.0,8086340.0,3.9,1.059,20.532,100.0,-2.921,2503330.0,0.0,154177.0,-2737690.0,6.159,109.362,1637300.0,2437320.0,10318224950.0,0.002,0.0,220.376,25917,2023,3655120.0,33453598000123,RAIZ4
3092,-2.708,-1.476,-3.106,64.864,-18468.0,-22515.0,0.82,2.216,54.491,100.0,-74.023,-2801.0,0.0,0.0,0.0,-0.0,-0.0,-13224.0,0.0,132396795.0,0.001,-0.0,47.508,25925,2020,0.0,04069709000102,
3093,-21.334,-15.099,-44.837,67.436,-158852.0,-78802.0,2.016,4.777,70.775,100.0,-99.935,-51502.0,0.0,0.0,200833.0,-0.0,-389.952,-40804.0,0.0,172067250.0,0.001,-0.0,33.675,25925,2021,0.0,04069709000102,
3094,-18.498,-12.081,-25.42,69.894,-64763.0,-115162.0,0.562,1.862,65.308,100.0,-104.6,-36501.0,0.0,0.0,0.0,-0.0,-0.0,-85671.0,0.0,172067250.0,0.001,-0.0,47.525,25925,2022,0.0,04069709000102,
3095,-9.869,-7.859,-16.203,69.601,-125945.0,-87716.0,1.436,3.574,79.639,100.0,-87.61,-26051.0,0.0,0.0,100000.0,-0.0,-383.862,-22809.0,0.0,188025353.0,0.001,-0.0,48.506,25925,2023,0.0,04069709000102,
3096,89.012,8.788,1.694,4.807,-41341.0,47481.0,-0.871,1.092,9.873,100.0,-1.336,23177.0,0.0,0.0,-1368.0,0.0,5.902,59797.0,1368.0,1100000.0,0.024,0.021,518.804,25933,2020,9441.0,18483666000103,GRAO3
3097,33.0,0.946,0.418,2.056,208739.0,26014.0,8.024,1.164,2.867,100.0,-0.865,9121.0,0.0,800.0,-9441.0,8.771,103.508,-238730.0,9441.0,87929600.0,0.0,0.0,226.528,25933,2021,2090.0,18483666000103,GRAO3
3098,55.139,11.121,2.967,-0.913,312815.0,118393.0,2.642,0.928,20.168,100.0,4.594,118480.0,0.0,0.0,-2090.0,0.0,1.764,-59939.0,2090.0,86988000.0,0.002,0.001,374.863,25933,2022,684.0,18483666000103,GRAO3
3099,0.578,0.15,0.058,4.105,196131.0,-9772.0,-20.071,0.924,25.901,100.0,-2.169,1206.0,0.0,0.0,-684.0,0.0,56.716,156742.0,684.0,90988462.0,0.002,0.0,259.942,25933,2023,0.0,18483666000103,GRAO3
3100,20.265,9.391,8.295,15.151,371756.0,469277.0,0.792,1.554,46.343,100.0,-7.343,571174.0,53066.0,0.0,-7595.0,9.291,1.33,217749.0,7595.0,497018.0,5.671,1.149,113.217,25950,2022,57238.0,94813102000170,TTEN3
3101,17.119,8.336,6.376,13.846,244032.0,369872.0,0.66,1.588,48.693,100.0,-8.938,573802.0,58524.0,0.0,-57238.0,10.199,9.975,403706.0,57238.0,498163.0,6.729,1.152,130.727,25950,2023,58411.0,94813102000170,TTEN3
3102,4.396,1.597,7.353,30.036,103422.0,5593.0,18.491,2.33,36.322,100.0,-16.779,7337.0,0.0,0.0,0.0,0.0,0.0,-21267.0,23237.0,40728854.0,0.004,0.0,21.715,25976,2020,33117.0,09267996000170,
3103,-9.077,-3.17,-11.143,26.849,42314.0,-20875.0,-2.027,1.657,34.928,100.0,-35.456,-11862.0,0.0,0.0,0.0,-0.0,-0.0,100603.0,33117.0,40728856.0,0.003,-0.0,28.451,25976,2021,16375.0,09267996000170,
3104,-30.361,-5.689,-20.655,23.131,123828.0,-29930.0,-4.137,1.301,18.739,100.0,-29.342,-26622.0,0.0,0.0,-6148.0,-0.0,-23.094,-46711.0,16375.0,40728856.0,0.002,-0.001,27.545,25976,2022,12003.0,09267996000170,
3105,5.09,1.031,2.737,21.987,141441.0,10263.0,13.782,1.576,20.253,100.0,-6.13,5198.0,0.0,0.0,0.0,0.0,0.0,-29087.0,12003.0,41337993.0,0.002,0.0,37.66,25976,2023,19269.0,09267996000170,
3106,-23.525,-7.848,-16.259,10.723,2329986.0,430942.0,5.407,1.711,33.362,100.0,-2.759,-879860.0,0.0,33810.0,-37511.0,-3.843,-4.263,264533.0,0.0,1420294211.0,0.003,-0.001,48.269,25984,2020,11391.0,61409892000173,CBAV3
3107,17.764,7.001,9.945,19.277,1701409.0,1353940.0,1.257,2.063,39.414,100.0,-3.203,837727.0,0.0,142191.0,-32924.0,16.973,3.93,641893.0,11391.0,595833333.0,0.008,0.001,70.397,25984,2021,30002.0,61409892000173,CBAV3
3108,17.982,7.799,10.847,18.689,2151465.0,1132390.0,1.9,1.951,43.37,100.0,-5.857,957246.0,0.0,227116.0,0.0,23.726,0.0,-305491.0,30002.0,595833333.0,0.009,0.002,71.893,25984,2022,82846.0,61409892000173,CBAV3
3109,-17.202,-5.967,-11.012,1.031,3042739.0,-885921.0,-3.435,2.365,34.687,100.0,-13.088,-809199.0,0.0,6114.0,-34940.0,-0.756,-4.318,-891870.0,82846.0,645477321.0,0.007,-0.001,54.182,25984,2023,129815.0,61409892000173,CBAV3
3110,-3.466,-0.621,-1.006,12.426,1578477.0,-31525.0,-50.071,1.127,17.922,100.0,-4.677,-24161.0,0.0,6845.0,0.0,-28.331,-0.0,434483.0,67984.0,2469585273.0,0.0,-0.0,61.767,25992,2020,202988.0,62258884000136,
3111,149.043,27.286,41.687,24.879,2451715.0,384439.0,6.377,1.315,18.307,100.0,-4.153,1314270.0,0.0,0.0,0.0,0.0,0.0,-542318.0,202988.0,411597545.0,0.002,0.003,65.453,25992,2021,100532.0,62258884000136,
3112,8.218,1.279,1.736,18.472,2352598.0,178756.0,13.161,0.858,15.562,100.0,-5.642,64713.0,0.0,0.0,0.0,0.0,0.0,362670.0,100532.0,411597545.0,0.002,0.0,73.678,25992,2022,37882.0,62258884000136,
3113,-149.738,-7.865,-11.231,16.618,3109846.0,20085.0,154.834,0.585,5.253,100.0,-8.005,-393902.0,0.0,92663.0,0.0,-23.524,-0.0,34418.0,37882.0,411597545.0,0.001,-0.001,70.033,25992,2023,179872.0,62258884000136,
3114,5.463,3.772,36.468,93.152,49152.0,75275.0,0.653,1.109,69.048,100.0,-20.958,38024.0,0.0,4930.0,-2999.0,12.965,7.887,40613.0,0.0,96227.0,7.234,0.395,10.343,26000,2021,19714.0,40337136000106,LAND3
3115,17.453,14.072,144.371,92.852,27686.0,56112.0,0.493,0.513,80.628,100.0,-33.794,137168.0,0.0,32583.0,-469.0,23.754,0.342,45031.0,19714.0,96207.0,8.169,1.426,9.747,26000,2022,130278.0,40337136000106,LAND3
3116,4.929,3.737,38.39,94.404,108351.0,59427.0,1.823,0.535,75.812,100.0,-29.616,35214.0,0.0,8399.0,0.0,23.851,0.0,53144.0,130278.0,96207.0,7.426,0.366,9.734,26000,2023,8361.0,40337136000106,LAND3
3117,23.08,6.573,15.916,67.476,146978.0,47514.0,3.093,1.18,28.48,100.0,-39.039,26593.0,0.0,0.0,0.0,0.0,0.0,-141023.0,0.0,28249338.0,0.004,0.001,41.299,26026,2020,0.0,08170849000115,DESK3
3118,3.441,1.417,8.789,56.91,564634.0,68740.0,8.214,1.853,41.175,100.0,-37.21,30668.0,0.0,1554.0,0.0,5.067,0.0,-1045835.0,0.0,86992026.0,0.01,0.0,16.119,26026,2021,1227.0,08170849000115,DESK3
3119,5.777,2.181,7.737,59.126,812620.0,219394.0,3.704,0.866,37.76,100.0,-28.259,54992.0,0.0,0.0,-1227.0,0.0,2.231,-161101.0,1227.0,87267.0,10.908,0.63,28.195,26026,2022,2148.0,08170849000115,DESK3
3120,9.039,3.59,11.859,63.312,838710.0,328209.0,2.555,1.269,39.711,100.0,-30.038,116978.0,0.0,0.0,251323.0,0.0,214.846,-67926.0,2148.0,115265345.0,0.011,0.001,30.268,26026,2023,5274.0,08170849000115,DESK3
3121,29.153,9.479,14.439,36.094,253293.0,524842.0,0.483,1.713,32.514,100.0,-19.038,444302.0,0.0,0.0,-10774.0,0.0,2.425,-60473.0,44832.0,211042023.0,0.007,0.002,65.647,26034,2020,125260.0,59717553000102,MLAS3
3122,19.326,11.599,15.985,27.995,-362407.0,778478.0,-0.466,2.786,60.016,100.0,-11.933,774715.0,0.0,0.0,-45735.0,0.0,5.903,-1051366.0,125260.0,812647340.0,0.005,0.001,72.561,26034,2021,100000.0,59717553000102,MLAS3
3123,2.219,1.308,2.052,25.947,546875.0,185335.0,2.951,2.506,58.936,100.0,-21.719,89967.0,0.0,0.0,-22967.0,0.0,25.528,-797224.0,100000.0,812557340.0,0.005,0.0,63.738,26034,2022,0.0,59717553000102,MLAS3
3124,-25.992,-15.32,-23.897,5.459,-225758.0,-726392.0,0.311,3.295,58.941,100.0,-26.218,-836178.0,0.0,0.0,-58394.0,-0.0,-6.983,788413.0,0.0,812647340.0,0.004,-0.001,64.109,26034,2023,0.0,59717553000102,MLAS3
3125,42.943,11.067,17.637,47.436,111106.0,88317.0,1.258,0.71,25.772,100.0,-16.561,50449.0,0.0,11800.0,-4700.0,23.39,9.316,-51746.0,12473.0,11893265.0,0.01,0.004,62.752,26050,2020,70604.0,02255187000108,FIQE3
3126,8.398,4.979,17.586,49.105,-240442.0,129668.0,-1.854,2.822,59.285,100.0,-20.792,80539.0,0.0,0.0,-6660.0,0.0,8.269,-348942.0,70604.0,356615209.0,0.003,0.0,28.312,26050,2021,30000.0,02255187000108,FIQE3
3127,13.056,6.784,19.192,46.541,2072.0,181759.0,0.011,1.848,51.957,100.0,-19.751,130208.0,0.0,25209.0,-11881.0,19.361,9.125,-82536.0,30000.0,353049609.0,0.003,0.0,35.347,26050,2022,53209.0,02255187000108,FIQE3
3128,13.223,7.195,16.431,45.0,51466.0,221898.0,0.232,1.384,54.409,100.0,-19.874,145109.0,0.0,17000.0,-36583.0,11.715,25.211,100381.0,53209.0,353049568.0,0.003,0.0,43.787,26050,2023,75000.0,02255187000108,FIQE3
3129,5.218,1.769,14.898,48.197,1911004.0,129441.0,14.764,6.092,33.908,100.0,-14.986,58064.0,0.0,0.0,-49185.0,0.0,84.708,-709045.0,49185.0,345759521.0,0.003,0.0,11.877,26069,2021,99483.0,00242184000104,ARML3
3130,12.826,3.983,15.612,47.031,1201460.0,320313.0,3.751,3.284,31.051,100.0,-13.376,148592.0,0.0,0.0,-99483.0,0.0,66.95,881684.0,99483.0,345329241.0,0.003,0.0,25.509,26069,2022,106800.0,00242184000104,ARML3
3131,0.196,0.186,1.311,61.117,-310408.0,-26810.0,11.578,11.995,94.839,100.0,-90.385,1201.0,0.0,0.0,0.0,0.0,0.0,-247961.0,0.0,279658.0,2.193,0.004,14.167,26077,2021,597.0,26345998000150,TRAD3
3132,-15.365,-14.042,-99.437,47.3,-143618.0,-90784.0,1.582,4.23,91.386,100.0,-157.426,-81973.0,0.0,0.0,-4233.0,-0.0,-5.164,-162543.0,597.0,279658.0,1.908,-0.293,14.121,26077,2022,711.0,26345998000150,TRAD3
3133,-85.919,-78.744,-451.613,26.117,-82910.0,-201177.0,0.412,4.836,91.65,100.0,-398.75,-243817.0,0.0,0.0,4045.0,-0.0,-1.659,-59431.0,711.0,275435.0,1.03,-0.885,17.436,26077,2023,0.0,26345998000150,TRAD3
3134,22.896,2.86,6.173,49.734,514117.0,-2878.0,-178.637,0.65,12.492,100.0,-31.536,29123.0,0.0,0.0,9509.0,0.0,32.651,-197124.0,9651.0,66209213.0,0.002,0.0,46.332,26085,2020,2205.0,19796586000170,BRIT3
3135,0.167,0.078,0.308,44.504,121398.0,-76018.0,-1.597,2.368,46.402,100.0,-33.549,2243.0,0.0,0.0,0.0,0.0,0.0,-720291.0,2205.0,449094916.0,0.003,0.0,25.196,26085,2021,533.0,19796586000170,BRIT3
3136,4.403,1.972,6.161,41.859,1058963.0,47535.0,22.278,1.743,44.786,100.0,-24.948,60704.0,0.0,0.0,0.0,0.0,0.0,-872314.0,533.0,445744916.0,0.003,0.0,32.006,26085,2022,14418.0,19796586000170,BRIT3
3137,134.713,8.604,5.416,50.357,49375.0,60985.0,0.81,1.451,6.387,100.0,-32.711,18717.0,0.0,0.0,0.0,0.0,0.0,4732.0,26778.0,11030000.0,0.001,0.002,158.873,26093,2020,12748.0,03802115000198,CLSA3
3138,-9.587,-7.542,-16.287,37.428,-639035.0,-77199.0,8.278,6.218,78.674,100.0,-54.302,-74517.0,0.0,0.0,0.0,-0.0,-0.0,-64385.0,12748.0,187926060.0,0.004,-0.0,46.307,26093,2021,0.0,03802115000198,CLSA3
3139,-4.973,-4.048,-7.272,34.576,-417481.0,-85275.0,4.896,4.983,81.404,100.0,-51.308,-37061.0,0.0,0.0,0.0,-0.0,-0.0,-220317.0,0.0,187926060.0,0.004,-0.0,55.668,26093,2022,0.0,03802115000198,CLSA3
3140,-3.885,-3.178,-5.556,32.312,-354469.0,-83795.0,4.23,3.88,81.814,100.0,-48.935,-28005.0,0.0,0.0,0.0,-0.0,-0.0,-52923.0,0.0,187926060.0,0.004,-0.0,57.207,26093,2023,0.0,03802115000198,CLSA3
3141,-18.486,-3.723,-6.152,31.234,890948.0,19616.0,45.419,1.393,20.142,100.0,-30.27,-125205.0,0.0,18526.0,-45216.0,-14.797,-36.114,-257676.0,45216.0,4050582.0,0.167,-0.031,60.523,26123,2020,26398.0,12104241000402,ONCO3
3142,-0.973,-0.372,-0.83,32.153,1893537.0,177215.0,10.685,2.411,38.209,100.0,-25.594,-22417.0,0.0,24102.0,-26398.0,-107.517,-117.759,-2039193.0,26398.0,474784035.0,0.005,-0.0,44.793,26123,2021,18291.0,12104241000402,ONCO3
3143,4.322,1.384,2.783,35.519,3210967.0,470565.0,6.824,1.501,32.026,100.0,-24.009,113770.0,0.0,47091.0,-689419.0,41.391,605.976,-680366.0,18291.0,478210975.0,0.006,0.0,49.737,26123,2022,59713.0,12104241000402,ONCO3
3144,11.666,3.404,5.695,35.137,4004775.0,758018.0,5.283,1.71,29.183,100.0,-21.326,312562.0,0.0,28805.0,-545574.0,9.216,174.549,176268.0,59713.0,508284906.0,0.005,0.001,59.783,26123,2023,11656.0,12104241000402,ONCO3
3145,13.162,0.839,15.558,38.539,826064.0,489994.0,1.686,1.032,6.376,100.0,-17.423,361013.0,0.0,0.0,-33060.0,0.0,9.158,526355.0,867746.0,1866722202.0,0.001,0.0,5.394,26140,2020,29227.0,10440482000154,
3146,32.053,7.37,28.235,57.335,519271.0,168815.0,3.076,0.352,22.993,100.0,-5.422,91819.0,8670.0,21091.0,-9532.0,32.413,10.381,168554.0,78435.0,362022509.0,0.001,0.0,26.102,26158,2020,137394.0,07802794000156,
3147,71.113,12.799,37.359,77.993,701856.0,250730.0,2.799,0.753,17.998,100.0,-8.14,134094.0,11990.0,0.0,39077.0,8.941,29.141,199011.0,137394.0,217869008.0,0.001,0.001,34.259,26158,2021,14587.0,07802794000156,
3148,49.446,7.321,23.109,62.75,629005.0,169982.0,3.7,0.714,14.806,100.0,-6.451,69774.0,0.0,0.0,-1035.0,0.0,1.483,105451.0,14587.0,217869008.0,0.001,0.0,31.68,26158,2022,75646.0,07802794000156,
3149,66.383,11.155,31.134,66.251,573332.0,203507.0,2.817,0.655,16.804,100.0,-3.918,101647.0,0.0,0.0,9990.0,0.0,9.828,133923.0,75646.0,195943349.0,0.001,0.001,35.828,26158,2023,75513.0,07802794000156,
3150,14.599,2.965,1.63,41.065,345202.0,67035.0,5.15,0.989,20.312,100.0,-36.028,21693.0,0.0,0.0,-36373.0,0.0,167.672,-83242.0,9951.0,0.0,0.0,0.0,181.905,26166,2019,14015.0,04972092000122,
3151,20.372,3.996,2.468,40.295,498280.0,101857.0,4.892,1.241,19.615,100.0,-34.572,43929.0,0.0,10433.0,-50687.0,23.75,115.384,-23808.0,14015.0,2781220.0,0.078,0.016,161.887,26166,2020,16898.0,04972092000122,
3152,9.034,1.37,1.023,39.681,764546.0,79401.0,9.629,1.15,15.167,100.0,-35.744,20623.0,0.0,1501.0,-64312.0,7.278,311.846,-91795.0,16898.0,2781220.0,0.082,0.007,133.968,26166,2021,1501.0,04972092000122,
3153,13.391,2.355,1.478,40.632,879188.0,125129.0,7.026,1.039,17.583,100.0,-35.265,34452.0,0.0,0.0,-64464.0,0.0,187.113,61058.0,1501.0,2781220.0,0.093,0.012,159.317,26166,2022,6000.0,04972092000122,
3154,57.77,18.751,13.072,41.065,825302.0,141914.0,5.816,1.026,32.458,100.0,-35.704,346025.0,0.0,0.0,-82741.0,0.0,23.912,162222.0,6000.0,2781220.0,0.215,0.124,143.447,26166,2023,0.0,04972092000122,
3155,11.196,4.389,20.564,22.856,3915356.0,427209.0,9.165,1.971,39.202,100.0,-5.848,516512.0,0.0,1071.0,-133610.0,0.207,25.868,-1455361.0,133610.0,1995532616.0,0.002,0.0,21.343,26174,2021,719676.0,00194724000113,AESO3
3156,7.657,2.614,10.701,30.48,5964549.0,682113.0,8.744,2.091,34.143,100.0,-5.957,297662.0,0.0,138.0,-719676.0,0.046,241.776,-2688808.0,719676.0,2014441535.0,0.002,0.0,24.429,26174,2022,216955.0,00194724000113,AESO3
3157,8.491,3.042,11.067,33.884,5293603.0,926333.0,5.715,1.355,35.823,100.0,-3.199,334090.0,0.0,8926.0,0.0,2.672,0.0,1156597.0,216955.0,2014441535.0,0.002,0.0,27.483,26174,2023,100000.0,00194724000113,AESO3
3158,18.403,4.561,3.655,21.402,1327226.0,940780.0,1.411,1.289,24.784,100.0,-5.697,221843.0,0.0,0.0,-31223.0,0.0,14.074,85500.0,0.0,24444000.0,0.049,0.009,124.789,26190,2020,0.0,00080671000100,
3159,23.362,5.402,4.661,13.694,1341290.0,608988.0,2.202,1.363,23.125,100.0,-5.545,353867.0,0.0,0.0,0.0,0.0,0.0,92851.0,0.0,24444000.0,0.062,0.014,115.909,26190,2021,0.0,00080671000100,
3160,19.182,4.033,4.043,9.766,1580620.0,439260.0,3.598,1.349,21.024,100.0,-4.513,348744.0,0.0,0.0,0.0,0.0,0.0,-251730.0,0.0,24444000.0,0.074,0.014,99.757,26190,2022,0.0,00080671000100,
3161,-106.217,-7.699,-48.124,12.593,48267.0,-24764.0,-1.949,0.414,7.249,100.0,-41.456,-30839.0,0.0,0.0,0.0,-0.0,-0.0,-9783.0,119.0,536382.0,0.054,-0.057,15.999,26204,2020,0.0,24921465000143,
3162,-91.798,-6.703,-31.142,23.408,62476.0,-19899.0,-3.14,0.541,7.302,100.0,-34.554,-35223.0,0.0,0.0,0.0,-0.0,-0.0,-22433.0,0.0,73640280.0,0.001,-0.0,21.524,26204,2021,0.0,24921465000143,
3163,-4.155,-0.558,-1.645,45.119,95159.0,45774.0,2.079,0.645,13.422,100.0,-18.749,-3578.0,0.0,0.0,0.0,-0.0,-0.0,39800.0,0.0,81815600.0,0.001,-0.0,33.898,26204,2022,926.0,24921465000143,
3164,2.604,0.79,2.189,45.737,-81885.0,76956.0,-1.064,2.091,30.351,100.0,-17.104,7011.0,0.0,0.0,0.0,0.0,0.0,73232.0,926.0,134775745.0,0.002,0.0,36.107,26204,2023,1500.0,24921465000143,
3165,6.498,2.394,6.684,44.864,2298116.0,393580.0,5.839,1.07,36.846,100.0,-23.187,121361.0,0.0,31673.0,0.0,26.098,0.0,296172.0,285453.0,126197677.0,0.015,0.001,35.821,26247,2020,38468.0,33130691000105,PORT3
3166,9.5,3.909,10.462,45.504,2246026.0,527523.0,4.258,1.185,41.144,100.0,-20.838,223759.0,0.0,53104.0,0.0,23.733,0.0,325567.0,38468.0,72859960.0,0.032,0.003,37.361,26247,2021,277845.0,33130691000105,PORT3
3167,14.431,5.913,14.917,44.806,2441725.0,606224.0,4.028,1.083,40.978,100.0,-18.122,338908.0,0.0,10160.0,-277845.0,2.998,81.982,156584.0,277845.0,438392133.0,0.005,0.001,39.641,26247,2022,286497.0,33130691000105,PORT3
3168,17.201,7.021,16.681,45.302,2422041.0,668883.0,3.621,1.079,40.817,100.0,-17.743,404879.0,0.0,0.0,-286497.0,0.0,70.761,298518.0,286497.0,439988900.0,0.005,0.001,42.088,26247,2023,473111.0,33130691000105,PORT3
3169,32.322,11.182,13.501,33.476,517513.0,489607.0,1.057,1.231,34.595,100.0,-18.775,449643.0,0.0,215490.0,-19025.0,47.925,4.231,61429.0,45255.0,11363.0,122.427,39.571,82.819,26255,2020,357589.0,84684455000163,
3170,34.238,10.528,10.068,35.184,1253484.0,887944.0,1.412,1.596,30.749,100.0,-19.479,569233.0,0.0,248536.0,0.0,43.662,0.0,-330052.0,357589.0,11363048.0,0.146,0.05,104.563,26255,2021,753256.0,84684455000163,
3171,30.966,9.869,10.413,36.884,325054.0,920411.0,0.353,1.41,31.869,100.0,-21.233,612356.0,0.0,701295.0,-27937.0,114.524,4.562,302790.0,753256.0,15236312.0,0.13,0.04,94.773,26255,2022,715231.0,84684455000163,
3172,13.869,5.593,5.562,40.876,625306.0,504289.0,1.24,1.749,40.328,100.0,-30.584,272530.0,0.0,0.0,-34374.0,0.0,12.613,527714.0,715231.0,15197887.0,0.129,0.018,100.554,26255,2023,588629.0,84684455000163,
3173,-3.576,-1.315,-13.828,-2.252,726.0,90.0,8.067,0.366,36.782,100.0,4.454,-565.0,0.0,0.0,1744.0,-0.0,-308.673,-17005.0,0.0,2000000.0,0.008,-0.0,9.511,26271,2020,0.0,09527023000123,
3174,25.203,0.975,2.82,20.644,1602325.0,152609.0,10.5,1.477,3.869,100.0,-6.679,30817.0,0.0,0.0,325731.0,0.0,1056.985,-1341644.0,0.0,216000000.0,0.001,0.0,34.576,26271,2021,0.0,09527023000123,
3175,11.685,1.295,3.483,23.425,941362.0,374027.0,2.517,2.744,11.08,100.0,-5.638,73245.0,0.0,0.0,1255920.0,0.0,1714.684,-212413.0,0.0,216000000.0,0.003,0.0,37.172,26271,2022,0.0,09527023000123,
3176,36.223,4.668,13.243,28.76,1014651.0,538714.0,1.883,2.898,12.886,100.0,-5.115,301730.0,0.0,0.0,586636.0,0.0,194.424,-200724.0,0.0,232476294.0,0.004,0.001,35.247,26271,2023,0.0,09527023000123,
3177,-0.563,-0.091,-0.14,4.804,-66782.0,-82.0,814.415,1.097,16.197,100.0,-4.814,-1155.0,0.0,22000.0,-10057.0,-1904.762,-870.736,35648.0,10057.0,172065270.0,0.001,-0.0,65.206,26280,2020,27433.0,25369840000157,COMR3
3178,-21.959,-3.903,-7.001,1.8,988932.0,-173702.0,-5.693,1.714,17.776,100.0,-6.475,-260134.0,0.0,0.0,-27433.0,-0.0,-10.546,-232676.0,27433.0,243108754.0,0.005,-0.001,55.752,26280,2021,0.0,25369840000157,COMR3
3179,-0.784,-0.198,-0.6,19.093,2615154.0,568055.0,4.604,1.298,25.203,100.0,-6.467,-26981.0,0.0,0.0,0.0,-0.0,-0.0,-3370671.0,0.0,363029262.0,0.009,-0.0,32.956,26280,2022,4552.0,25369840000157,COMR3
3180,1.285,0.29,0.973,15.539,5601244.0,434135.0,12.902,0.801,22.606,100.0,-6.234,45381.0,0.0,0.0,-4552.0,0.0,10.031,-2460583.0,4552.0,363029262.0,0.01,0.0,29.859,26280,2023,711.0,25369840000157,COMR3
3181,-10.469,-2.424,-20.413,55.651,2254444.0,172826.0,13.045,0.651,23.158,100.0,-18.588,-95186.0,0.0,0.0,-23821.0,-0.0,-25.026,86979.0,0.0,701219748.0,0.001,-0.0,11.877,26298,2021,0.0,38126888000186,
3182,-12.151,-0.178,-0.216,15.375,1865575.0,349408.0,5.339,1.335,1.468,100.0,-4.569,-6985.0,0.0,19938.0,-85242.0,-285.44,-1220.358,33956.0,0.0,414297488.0,0.0,-0.0,82.553,26301,2020,0.0,05303439000107,
3183,133.762,14.478,11.53,21.983,2474795.0,1695940.0,1.459,1.442,10.824,100.0,0.183,882173.0,0.0,182349.0,-845921.0,20.67,95.891,-100725.0,0.0,414297488.0,0.002,0.002,125.563,26301,2021,196658.0,05303439000107,
3184,42.664,5.618,3.991,17.879,2632404.0,1490960.0,1.766,1.5,13.168,100.0,-2.573,388717.0,286087.0,81053.0,-243693.0,94.449,62.692,2861.0,196658.0,920962726.0,0.001,0.0,140.787,26301,2022,16090.0,05303439000107,
3185,187.392,-43.743,-45.313,-10.517,4325004.0,-1624640.0,-2.662,0.292,-23.343,100.0,-21.019,-2334430.0,0.0,64963.0,-661916.0,-2.783,-28.355,-999984.0,16090.0,920962726.0,-0.001,-0.003,96.535,26301,2023,0.0,05303439000107,
3186,14.453,5.002,44.387,50.254,845999.0,164368.0,5.147,1.884,34.61,100.0,41.208,79768.0,0.0,0.0,-835.0,0.0,1.047,-1304.0,0.0,471064376.0,0.001,0.0,11.27,26328,2021,0.0,37702340000174,
3187,-8.989,-2.901,-16.523,31.159,847734.0,23737.0,35.714,1.338,32.277,100.0,-22.543,-45519.0,0.0,0.0,18101.0,-0.0,-39.766,-5487.0,0.0,472264376.0,0.001,-0.0,17.559,26328,2022,0.0,37702340000174,
3188,-1.42,-0.395,-2.288,34.536,1033852.0,70186.0,14.73,1.003,27.83,100.0,-11.843,-7076.0,0.0,0.0,-223540.0,-0.0,-3159.129,76320.0,0.0,472264376.0,0.001,-0.0,17.27,26328,2023,0.0,37702340000174,
3189,95.875,51.334,134.31,65.651,-100705.0,100099.0,-1.006,4.095,53.543,100.0,75.189,97160.0,0.0,3518.0,0.0,3.621,0.0,103698.0,0.0,10000.0,10.134,9.716,38.221,26336,2020,0.0,17943792000130,
3190,28.639,19.41,28.449,50.842,3908.0,26254.0,0.149,3.633,67.773,100.0,-18.805,42324.0,0.0,25108.0,0.0,59.323,0.0,-95325.0,0.0,107010.0,1.381,0.396,68.227,26336,2021,0.0,17943792000130,
3191,-32.06,-1.888,-9.053,30.821,3149530.0,201108.0,15.661,0.365,5.89,100.0,-2.592,-71593.0,0.0,0.0,1.0,-0.0,-0.001,-486219.0,0.0,927070207.0,0.0,-0.0,20.858,26352,2021,1500.0,41508382000146,
3192,-13.365,-0.5,-1.826,42.349,3461695.0,411641.0,8.41,0.457,3.745,100.0,-2.854,-20651.0,0.0,5179.0,0.0,-25.079,-0.0,181689.0,1500.0,928270206.0,0.0,-0.0,27.414,26352,2022,2886.0,41508382000146,
3193,43.969,2.518,9.028,50.487,3673144.0,581791.0,6.314,0.598,5.727,100.0,-2.139,113956.0,0.0,0.0,0.0,0.0,0.0,252585.0,2886.0,928270206.0,0.0,0.0,27.89,26352,2023,30250.0,41508382000146,
